,OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
34407,2/21/2017,1/24/2004,SO64673,605,23905,8,1,1
34408,2/21/2017,2/1/2004,SO64633,478,15162,6,1,2
34409,2/21/2017,2/5/2004,SO64623,529,26791,4,1,2
34410,2/21/2017,1/28/2004,SO64623,538,26791,4,2,1
34411,2/21/2017,11/14/2003,SO64622,528,11951,9,2,3
34412,2/21/2017,2/4/2004,SO64622,477,11951,9,3,2
34413,2/21/2017,2/6/2004,SO64622,478,11951,9,4,2
34414,2/21/2017,11/7/2003,SO64622,480,11951,9,5,2
34415,2/21/2017,1/10/2004,SO64622,535,11951,9,1,2
34416,2/21/2017,12/18/2003,SO64647,530,12800,8,1,3
34417,2/21/2017,1/17/2004,SO64647,214,12800,8,2,1
34418,2/21/2017,1/23/2004,SO64662,481,14220,9,4,3
34419,2/21/2017,1/14/2004,SO64662,485,14220,9,2,3
34420,2/21/2017,12/28/2003,SO64662,220,14220,9,3,1
34421,2/21/2017,10/25/2003,SO64662,362,14220,9,1,1
34422,2/21/2017,12/24/2003,SO64670,220,17575,1,2,1
34423,2/21/2017,1/26/2004,SO64670,581,17575,1,1,1
34424,2/21/2017,12/7/2003,SO64641,535,18629,10,1,2
34425,2/21/2017,11/1/2003,SO64640,223,12496,10,3,2
34426,2/21/2017,12/12/2003,SO64640,486,12496,10,4,1
34427,2/21/2017,1/17/2004,SO64640,529,12496,10,2,1
34428,2/21/2017,11/9/2003,SO64640,540,12496,10,1,1
34429,2/21/2017,12/5/2003,SO64664,215,25081,4,2,1
34430,2/21/2017,12/12/2003,SO64664,568,25081,4,1,1
34431,2/21/2017,10/27/2003,SO64616,477,23543,9,1,2
34432,2/21/2017,11/28/2003,SO64616,484,23543,9,2,2
34433,2/21/2017,1/21/2004,SO64634,477,21906,1,2,2
34434,2/21/2017,12/31/2003,SO64634,478,21906,1,1,1
34435,2/21/2017,11/19/2003,SO64657,223,15118,10,3,2
34436,2/21/2017,2/4/2004,SO64657,214,15118,10,2,1
34437,2/21/2017,11/29/2003,SO64657,573,15118,10,1,1
34438,2/21/2017,12/23/2003,SO64630,528,22126,4,1,2
34439,2/21/2017,10/26/2003,SO64630,536,22126,4,2,2
34440,2/21/2017,1/10/2004,SO64612,529,16689,9,2,2
34441,2/21/2017,10/24/2003,SO64612,539,16689,9,1,2
34442,2/21/2017,12/23/2003,SO64612,215,16689,9,3,1
34443,2/21/2017,1/14/2004,SO64676,477,23994,9,3,1
34444,2/21/2017,12/15/2003,SO64676,479,23994,9,2,1
34445,2/21/2017,12/23/2003,SO64676,487,23994,9,4,1
34446,2/21/2017,12/16/2003,SO64676,584,23994,9,1,1
34447,2/21/2017,11/1/2003,SO64659,220,21192,9,2,1
34448,2/21/2017,11/27/2003,SO64659,235,21192,9,3,1
34449,2/21/2017,12/24/2003,SO64659,580,21192,9,1,1
34450,2/21/2017,11/8/2003,SO64665,220,26530,1,2,1
34451,2/21/2017,2/2/2004,SO64665,576,26530,1,1,1
34452,2/21/2017,1/7/2004,SO64671,223,17597,1,4,3
34453,2/21/2017,12/14/2003,SO64671,477,17597,1,3,2
34454,2/21/2017,11/30/2003,SO64671,479,17597,1,2,2
34455,2/21/2017,1/24/2004,SO64671,583,17597,1,1,1
34456,2/21/2017,11/11/2003,SO64629,528,23055,1,1,3
34457,2/21/2017,11/18/2003,SO64629,536,23055,1,2,3
34458,2/21/2017,11/11/2003,SO64629,214,23055,1,3,1
34459,2/21/2017,1/25/2004,SO64643,528,21513,7,1,2
34460,2/21/2017,11/29/2003,SO64643,536,21513,7,2,2
34461,2/21/2017,1/11/2004,SO64643,215,21513,7,3,1
34462,2/21/2017,12/8/2003,SO64643,232,21513,7,4,1
34463,2/21/2017,1/23/2004,SO64653,480,18948,4,4,2
34464,2/21/2017,11/14/2003,SO64653,528,18948,4,2,2
34465,2/21/2017,1/6/2004,SO64653,536,18948,4,3,2
34466,2/21/2017,11/13/2003,SO64653,587,18948,4,1,1
34467,2/21/2017,11/4/2003,SO64615,480,25056,9,2,3
34468,2/21/2017,12/11/2003,SO64615,528,25056,9,1,2
34469,2/22/2017,1/6/2004,SO64686,223,11073,9,3,2
34470,2/22/2017,1/15/2004,SO64686,477,11073,9,1,2
34471,2/22/2017,12/26/2003,SO64686,479,11073,9,2,2
34472,2/22/2017,2/4/2004,SO64709,530,27954,7,1,2
34473,2/22/2017,11/17/2003,SO64709,214,27954,7,2,1
34474,2/22/2017,11/29/2003,SO64679,464,28922,9,2,2
34475,2/22/2017,12/12/2003,SO64679,477,28922,9,1,2
34476,2/22/2017,11/26/2003,SO64701,477,21322,1,2,2
34477,2/22/2017,12/3/2003,SO64701,478,21322,1,1,2
34478,2/22/2017,1/29/2004,SO64682,480,16618,9,3,2
34479,2/22/2017,1/14/2004,SO64682,529,16618,9,2,2
34480,2/22/2017,12/20/2003,SO64682,540,16618,9,1,1
34481,2/22/2017,12/24/2003,SO64684,484,11094,9,1,3
34482,2/22/2017,12/30/2003,SO64684,483,11094,9,2,1
34483,2/22/2017,11/28/2003,SO64688,485,17198,8,2,2
34484,2/22/2017,10/27/2003,SO64688,232,17198,8,3,1
34485,2/22/2017,1/17/2004,SO64688,356,17198,8,1,1
34486,2/22/2017,12/2/2003,SO64710,214,11288,4,3,1
34487,2/22/2017,12/9/2003,SO64710,528,11288,4,2,1
34488,2/22/2017,11/11/2003,SO64710,537,11288,4,1,1
34489,2/22/2017,12/5/2003,SO64720,371,21168,9,1,1
34490,2/22/2017,11/29/2003,SO64713,528,15374,4,2,2
34491,2/22/2017,12/23/2003,SO64713,214,15374,4,4,1
34492,2/22/2017,1/6/2004,SO64713,352,15374,4,1,1
34493,2/22/2017,10/28/2003,SO64713,537,15374,4,3,1
34494,2/22/2017,11/7/2003,SO64723,479,26319,4,3,3
34495,2/22/2017,11/3/2003,SO64723,223,26319,4,4,2
34496,2/22/2017,1/8/2004,SO64723,477,26319,4,2,2
34497,2/22/2017,1/26/2004,SO64723,575,26319,4,1,1
34498,2/22/2017,12/19/2003,SO64721,528,13959,9,2,2
34499,2/22/2017,12/10/2003,SO64721,352,13959,9,1,1
34500,2/22/2017,1/2/2004,SO64721,480,13959,9,4,1
34501,2/22/2017,11/9/2003,SO64721,537,13959,9,3,1
34502,2/22/2017,12/10/2003,SO64725,385,20000,6,1,1
34503,2/22/2017,11/15/2003,SO64683,484,11466,9,1,2
34504,2/22/2017,1/24/2004,SO64712,466,16820,6,3,2
34505,2/22/2017,11/7/2003,SO64712,358,16820,6,1,1
34506,2/22/2017,12/26/2003,SO64712,485,16820,6,2,1
34507,2/22/2017,10/30/2003,SO64716,235,11468,10,2,1
34508,2/22/2017,1/5/2004,SO64716,577,11468,10,1,1
34509,2/22/2017,12/24/2003,SO64707,529,28891,10,1,2
34510,2/22/2017,1/25/2004,SO64707,220,28891,10,2,1
34511,2/22/2017,1/31/2004,SO64695,480,28816,1,2,2
34512,2/22/2017,12/5/2003,SO64695,539,28816,1,1,1
34513,2/22/2017,12/30/2003,SO64719,466,25030,9,3,2
34514,2/22/2017,12/1/2003,SO64719,215,25030,9,2,1
34515,2/22/2017,11/21/2003,SO64719,389,25030,9,1,1
34516,2/22/2017,12/2/2003,SO64727,477,11916,9,3,2
34517,2/22/2017,11/15/2003,SO64727,479,11916,9,2,2
34518,2/22/2017,12/4/2003,SO64727,562,11916,9,1,1
34519,2/22/2017,1/27/2004,SO64677,478,16207,8,2,2
34520,2/22/2017,1/18/2004,SO64677,215,16207,8,3,1
34521,2/22/2017,10/31/2003,SO64677,226,16207,8,4,1
34522,2/22/2017,12/19/2003,SO64677,362,16207,8,1,1
34523,2/22/2017,12/21/2003,SO64714,223,15058,10,2,2
34524,2/22/2017,11/28/2003,SO64714,565,15058,10,1,1
34525,2/22/2017,11/21/2003,SO64692,528,12261,7,3,2
34526,2/22/2017,12/12/2003,SO64692,220,12261,7,4,1
34527,2/22/2017,12/18/2003,SO64692,352,12261,7,1,1
34528,2/22/2017,10/30/2003,SO64692,537,12261,7,2,1
34529,2/22/2017,12/14/2003,SO64702,474,11820,6,1,1
34530,2/22/2017,12/9/2003,SO64678,536,17230,9,1,2
34531,2/22/2017,12/26/2003,SO64704,485,19648,6,1,2
34532,2/22/2017,1/9/2004,SO64704,214,19648,6,2,1
34533,2/22/2017,12/31/2003,SO64689,485,12484,8,2,3
34534,2/22/2017,1/24/2004,SO64689,478,12484,8,3,2
34535,2/22/2017,12/26/2003,SO64689,214,12484,8,5,1
34536,2/22/2017,1/14/2004,SO64689,352,12484,8,1,1
34537,2/22/2017,1/27/2004,SO64689,477,12484,8,4,1
34538,2/22/2017,11/23/2003,SO64724,605,23034,4,1,1
34539,2/22/2017,11/27/2003,SO64703,477,16735,1,1,2
34540,2/22/2017,10/25/2003,SO64703,491,16735,1,2,1
34541,2/22/2017,1/10/2004,SO64693,490,11506,6,1,1
34542,2/22/2017,2/1/2004,SO64700,536,22546,1,1,1
34543,2/22/2017,1/22/2004,SO64690,477,13517,10,3,2
34544,2/22/2017,11/6/2003,SO64690,362,13517,10,1,1
34545,2/22/2017,1/12/2004,SO64690,478,13517,10,2,1
34546,2/22/2017,2/5/2004,SO64690,489,13517,10,4,1
34547,2/22/2017,12/20/2003,SO64728,220,17241,9,2,1
34548,2/22/2017,12/20/2003,SO64728,588,17241,9,1,1
34549,2/22/2017,1/23/2004,SO64717,606,24006,9,1,1
34550,2/22/2017,10/26/2003,SO64705,528,14571,4,1,3
34551,2/22/2017,1/2/2004,SO64705,214,14571,4,2,1
34552,2/22/2017,11/21/2003,SO64705,232,14571,4,3,1
34553,2/22/2017,2/1/2004,SO64685,480,18728,9,1,3
34554,2/22/2017,12/5/2003,SO64685,484,18728,9,2,2
34555,2/22/2017,12/17/2003,SO64694,480,28229,4,3,2
34556,2/22/2017,2/7/2004,SO64694,529,28229,4,1,2
34557,2/22/2017,10/26/2003,SO64694,538,28229,4,2,2
34558,2/22/2017,1/26/2004,SO64698,223,11652,6,5,2
34559,2/22/2017,11/5/2003,SO64698,535,11652,6,2,2
34560,2/22/2017,11/24/2003,SO64698,220,11652,6,3,1
34561,2/22/2017,1/19/2004,SO64698,490,11652,6,4,1
34562,2/22/2017,11/23/2003,SO64698,528,11652,6,1,1
34563,2/22/2017,11/20/2003,SO64691,362,15932,8,1,1
34564,2/22/2017,1/17/2004,SO64691,487,15932,8,2,1
34565,2/22/2017,12/21/2003,SO64687,592,15073,8,1,1
34566,2/22/2017,1/1/2004,SO64722,477,26089,4,3,2
34567,2/22/2017,10/26/2003,SO64722,479,26089,4,2,2
34568,2/22/2017,12/27/2003,SO64722,574,26089,4,1,1
34569,2/22/2017,2/5/2004,SO64699,528,26104,1,1,2
34570,2/22/2017,11/21/2003,SO64699,535,26104,1,2,2
34571,2/22/2017,12/1/2003,SO64699,214,26104,1,3,1
34572,2/22/2017,12/31/2003,SO64699,235,26104,1,4,1
34573,2/22/2017,11/21/2003,SO64718,466,27584,9,3,2
34574,2/22/2017,11/21/2003,SO64718,214,27584,9,2,1
34575,2/22/2017,11/4/2003,SO64718,604,27584,9,1,1
34576,2/22/2017,12/3/2003,SO64706,480,28431,7,3,3
34577,2/22/2017,12/17/2003,SO64706,529,28431,7,1,2
34578,2/22/2017,2/7/2004,SO64706,486,28431,7,4,1
34579,2/22/2017,1/12/2004,SO64706,540,28431,7,2,1
34580,2/22/2017,1/16/2004,SO64680,478,21372,9,2,3
34581,2/22/2017,1/21/2004,SO64680,477,21372,9,3,2
34582,2/22/2017,1/15/2004,SO64680,528,21372,9,1,2
34583,2/22/2017,10/27/2003,SO64680,487,21372,9,4,1
34584,2/22/2017,1/21/2004,SO64681,223,28944,9,3,2
34585,2/22/2017,1/23/2004,SO64681,478,28944,9,2,2
34586,2/22/2017,12/14/2003,SO64681,477,28944,9,1,1
34587,2/22/2017,1/16/2004,SO64711,478,14726,1,3,2
34588,2/22/2017,11/15/2003,SO64711,477,14726,1,2,1
34589,2/22/2017,12/9/2003,SO64711,590,14726,1,1,1
34590,2/22/2017,12/15/2003,SO64696,466,26515,4,4,2
34591,2/22/2017,12/29/2003,SO64696,528,26515,4,2,2
34592,2/22/2017,1/12/2004,SO64696,535,26515,4,1,2
34593,2/22/2017,1/21/2004,SO64696,215,26515,4,3,1
34594,2/23/2017,1/25/2004,SO64752,462,18770,4,2,2
34595,2/23/2017,1/4/2004,SO64752,475,18770,4,1,1
34596,2/23/2017,1/28/2004,SO64730,480,17075,9,2,2
34597,2/23/2017,12/20/2003,SO64730,539,17075,9,1,2
34598,2/23/2017,11/26/2003,SO64784,529,22601,7,2,2
34599,2/23/2017,10/27/2003,SO64784,538,22601,7,3,2
34600,2/23/2017,2/5/2004,SO64784,604,22601,7,1,1
34601,2/23/2017,12/17/2003,SO64751,223,18672,4,3,2
34602,2/23/2017,1/23/2004,SO64751,226,18672,4,2,1
34603,2/23/2017,11/21/2003,SO64751,475,18672,4,1,1
34604,2/23/2017,12/7/2003,SO64740,538,11185,6,1,2
34605,2/23/2017,12/15/2003,SO64758,528,16939,8,1,3
34606,2/23/2017,10/31/2003,SO64758,535,16939,8,2,2
34607,2/23/2017,1/26/2004,SO64770,220,28505,8,2,1
34608,2/23/2017,12/21/2003,SO64770,229,28505,8,3,1
34609,2/23/2017,12/18/2003,SO64770,572,28505,8,1,1
34610,2/23/2017,12/5/2003,SO64788,606,23995,9,1,1
34611,2/23/2017,11/26/2003,SO64749,482,20360,4,2,2
34612,2/23/2017,11/27/2003,SO64749,474,20360,4,1,1
34613,2/23/2017,1/12/2004,SO64738,535,11122,9,1,2
34614,2/23/2017,12/4/2003,SO64762,529,25668,10,1,2
34615,2/23/2017,11/24/2003,SO64762,214,25668,10,2,1
34616,2/23/2017,1/17/2004,SO64762,229,25668,10,3,1
34617,2/23/2017,1/10/2004,SO64748,477,16959,6,1,2
34618,2/23/2017,2/7/2004,SO64748,478,16959,6,2,1
34619,2/23/2017,12/8/2003,SO64747,480,23090,1,3,2
34620,2/23/2017,1/23/2004,SO64747,528,23090,1,1,2
34621,2/23/2017,1/27/2004,SO64747,536,23090,1,2,2
34622,2/23/2017,1/23/2004,SO64771,477,25614,7,3,2
34623,2/23/2017,2/1/2004,SO64771,479,25614,7,2,2
34624,2/23/2017,12/11/2003,SO64771,560,25614,7,1,1
34625,2/23/2017,11/27/2003,SO64753,528,15510,1,1,2
34626,2/23/2017,10/28/2003,SO64753,214,15510,1,2,1
34627,2/23/2017,1/8/2004,SO64745,535,26196,4,2,2
34628,2/23/2017,12/19/2003,SO64745,528,26196,4,1,1
34629,2/23/2017,11/14/2003,SO64776,477,18196,9,3,2
34630,2/23/2017,11/7/2003,SO64776,478,18196,9,2,2
34631,2/23/2017,1/10/2004,SO64776,596,18196,9,1,1
34632,2/23/2017,10/28/2003,SO64763,529,25773,8,1,3
34633,2/23/2017,11/5/2003,SO64763,538,25773,8,2,2
34634,2/23/2017,12/7/2003,SO64763,215,25773,8,3,1
34635,2/23/2017,12/29/2003,SO64750,476,20289,4,1,1
34636,2/23/2017,11/1/2003,SO64769,479,15056,10,2,2
34637,2/23/2017,10/27/2003,SO64769,572,15056,10,1,1
34638,2/23/2017,12/5/2003,SO64785,479,27179,10,2,2
34639,2/23/2017,12/19/2003,SO64785,605,27179,10,1,1
34640,2/23/2017,11/11/2003,SO64744,528,11502,6,1,3
34641,2/23/2017,11/23/2003,SO64744,535,11502,6,2,2
34642,2/23/2017,11/11/2003,SO64735,214,17181,8,2,1
34643,2/23/2017,1/12/2004,SO64735,358,17181,8,1,1
34644,2/23/2017,1/27/2004,SO64757,475,16602,10,1,1
34645,2/23/2017,12/17/2003,SO64767,528,15389,4,2,2
34646,2/23/2017,12/27/2003,SO64767,214,15389,4,4,1
34647,2/23/2017,12/20/2003,SO64767,358,15389,4,1,1
34648,2/23/2017,12/1/2003,SO64767,537,15389,4,3,1
34649,2/23/2017,1/1/2004,SO64786,220,11990,9,2,1
34650,2/23/2017,2/8/2004,SO64786,575,11990,9,1,1
34651,2/23/2017,10/26/2003,SO64756,536,21526,8,1,2
34652,2/23/2017,1/1/2004,SO64746,478,17338,6,1,3
34653,2/23/2017,12/16/2003,SO64746,477,17338,6,2,2
34654,2/23/2017,11/15/2003,SO64768,352,16758,6,1,1
34655,2/23/2017,12/29/2003,SO64764,477,12730,10,4,2
34656,2/23/2017,1/24/2004,SO64764,479,12730,10,3,2
34657,2/23/2017,12/20/2003,SO64764,484,12730,10,5,2
34658,2/23/2017,12/11/2003,SO64764,530,12730,10,2,2
34659,2/23/2017,10/29/2003,SO64764,541,12730,10,1,2
34660,2/23/2017,12/8/2003,SO64734,358,16598,10,1,1
34661,2/23/2017,1/2/2004,SO64772,562,11242,7,1,1
34662,2/23/2017,1/19/2004,SO64737,480,11019,6,1,2
34663,2/23/2017,11/21/2003,SO64742,480,27754,4,2,2
34664,2/23/2017,12/27/2003,SO64742,538,27754,4,1,2
34665,2/23/2017,11/21/2003,SO64766,485,12779,1,3,2
34666,2/23/2017,10/26/2003,SO64766,232,12779,1,4,1
34667,2/23/2017,11/23/2003,SO64766,358,12779,1,1,1
34668,2/23/2017,11/25/2003,SO64766,537,12779,1,2,1
34669,2/23/2017,12/15/2003,SO64789,530,11111,9,3,2
34670,2/23/2017,12/31/2003,SO64789,541,11111,9,2,2
34671,2/23/2017,11/6/2003,SO64789,576,11111,9,1,1
34672,2/23/2017,11/5/2003,SO64787,480,17246,9,3,2
34673,2/23/2017,12/11/2003,SO64787,536,17246,9,2,2
34674,2/23/2017,1/11/2004,SO64787,590,17246,9,1,1
34675,2/23/2017,2/7/2004,SO64778,577,23788,4,1,1
34676,2/23/2017,12/1/2003,SO64781,223,23296,4,2,2
34677,2/23/2017,11/23/2003,SO64781,538,23296,4,3,2
34678,2/23/2017,2/4/2004,SO64781,604,23296,4,1,1
34679,2/23/2017,11/28/2003,SO64731,477,24370,9,1,2
34680,2/23/2017,1/3/2004,SO64731,484,24370,9,3,1
34681,2/23/2017,1/13/2004,SO64731,487,24370,9,2,1
34682,2/23/2017,11/29/2003,SO64741,464,27529,4,3,3
34683,2/23/2017,12/24/2003,SO64741,541,27529,4,1,2
34684,2/23/2017,2/1/2004,SO64741,530,27529,4,2,1
34685,2/23/2017,1/12/2004,SO64783,604,23900,8,1,1
34686,2/23/2017,11/15/2003,SO64732,528,17958,10,3,2
34687,2/23/2017,12/1/2003,SO64732,220,17958,10,4,1
34688,2/23/2017,2/3/2004,SO64732,535,17958,10,2,1
34689,2/23/2017,2/1/2004,SO64732,593,17958,10,1,1
34690,2/23/2017,1/6/2004,SO64782,479,23018,1,2,3
34691,2/23/2017,12/7/2003,SO64782,477,23018,1,3,2
34692,2/23/2017,12/19/2003,SO64782,491,23018,1,4,1
34693,2/23/2017,11/24/2003,SO64782,605,23018,1,1,1
34694,2/23/2017,1/20/2004,SO64777,480,26491,1,4,2
34695,2/23/2017,11/8/2003,SO64777,530,26491,1,3,2
34696,2/23/2017,1/5/2004,SO64777,541,26491,1,2,2
34697,2/23/2017,11/19/2003,SO64777,576,26491,1,1,1
34698,2/23/2017,11/6/2003,SO64779,477,26097,4,2,3
34699,2/23/2017,11/29/2003,SO64779,479,26097,4,3,2
34700,2/23/2017,1/26/2004,SO64779,576,26097,4,1,1
34701,2/23/2017,12/8/2003,SO64760,535,19042,8,1,3
34702,2/23/2017,1/2/2004,SO64760,528,19042,8,2,2
34703,2/23/2017,12/1/2003,SO64760,220,19042,8,3,1
34704,2/23/2017,1/30/2004,SO64739,480,11269,4,1,3
34705,2/23/2017,12/13/2003,SO64780,220,26111,4,2,1
34706,2/23/2017,1/16/2004,SO64780,576,26111,4,1,1
34707,2/23/2017,12/10/2003,SO64761,538,11553,10,1,2
34708,2/23/2017,12/2/2003,SO64733,223,15678,7,4,2
34709,2/23/2017,11/30/2003,SO64733,477,15678,7,3,2
34710,2/23/2017,12/14/2003,SO64733,478,15678,7,2,2
34711,2/23/2017,12/6/2003,SO64733,358,15678,7,1,1
34712,2/23/2017,12/21/2003,SO64775,215,25112,9,2,1
34713,2/23/2017,1/10/2004,SO64775,385,25112,9,1,1
34714,2/23/2017,11/16/2003,SO64743,528,25988,1,2,2
34715,2/23/2017,11/18/2003,SO64743,535,25988,1,1,2
34716,2/23/2017,2/5/2004,SO64743,220,25988,1,3,1
34717,2/23/2017,1/6/2004,SO64765,478,17551,6,2,2
34718,2/23/2017,12/6/2003,SO64765,485,17551,6,1,2
34719,2/23/2017,1/1/2004,SO64736,220,13678,10,2,1
34720,2/23/2017,1/14/2004,SO64736,354,13678,10,1,1
34721,2/23/2017,11/28/2003,SO64774,464,25252,9,5,2
34722,2/23/2017,1/19/2004,SO64774,477,25252,9,3,2
34723,2/23/2017,11/28/2003,SO64774,479,25252,9,2,2
34724,2/23/2017,1/11/2004,SO64774,214,25252,9,4,1
34725,2/23/2017,12/17/2003,SO64774,385,25252,9,1,1
34726,2/23/2017,11/1/2003,SO64773,539,21191,9,2,2
34727,2/23/2017,1/24/2004,SO64773,582,21191,9,1,1
34728,2/23/2017,1/26/2004,SO64754,528,15541,4,1,3
34729,2/23/2017,1/3/2004,SO64754,485,15541,4,2,2
34730,2/23/2017,1/10/2004,SO64754,220,15541,4,3,1
34731,2/24/2017,2/8/2004,SO64803,480,16830,8,2,2
34732,2/24/2017,2/1/2004,SO64803,360,16830,8,1,1
34733,2/24/2017,11/30/2003,SO64843,477,25249,9,3,3
34734,2/24/2017,12/16/2003,SO64843,479,25249,9,2,2
34735,2/24/2017,1/4/2004,SO64843,220,25249,9,4,1
34736,2/24/2017,10/30/2003,SO64843,383,25249,9,1,1
34737,2/24/2017,11/12/2003,SO64823,480,28440,7,3,2
34738,2/24/2017,11/20/2003,SO64823,529,28440,7,1,1
34739,2/24/2017,1/2/2004,SO64823,540,28440,7,2,1
34740,2/24/2017,1/20/2004,SO64848,223,24058,10,2,2
34741,2/24/2017,11/8/2003,SO64848,220,24058,10,3,1
34742,2/24/2017,1/11/2004,SO64848,385,24058,10,1,1
34743,2/24/2017,12/23/2003,SO64826,484,18020,8,4,3
34744,2/24/2017,11/27/2003,SO64826,480,18020,8,3,2
34745,2/24/2017,11/22/2003,SO64826,529,18020,8,1,2
34746,2/24/2017,12/7/2003,SO64826,539,18020,8,2,2
34747,2/24/2017,1/21/2004,SO64837,478,13705,1,2,3
34748,2/24/2017,1/18/2004,SO64837,591,13705,1,1,1
34749,2/24/2017,2/3/2004,SO64824,539,16508,7,2,3
34750,2/24/2017,12/15/2003,SO64824,529,16508,7,1,2
34751,2/24/2017,11/30/2003,SO64824,487,16508,7,3,1
34752,2/24/2017,2/1/2004,SO64817,477,26269,6,1,2
34753,2/24/2017,10/27/2003,SO64817,481,26269,6,2,2
34754,2/24/2017,2/3/2004,SO64831,537,12767,1,1,1
34755,2/24/2017,10/29/2003,SO64800,484,20049,10,2,2
34756,2/24/2017,12/10/2003,SO64800,375,20049,10,1,1
34757,2/24/2017,1/12/2004,SO64842,530,14200,7,3,2
34758,2/24/2017,1/11/2004,SO64842,541,14200,7,2,2
34759,2/24/2017,1/24/2004,SO64842,214,14200,7,4,1
34760,2/24/2017,2/9/2004,SO64842,562,14200,7,1,1
34761,2/24/2017,12/21/2003,SO64811,223,25043,4,2,2
34762,2/24/2017,1/3/2004,SO64811,483,25043,4,3,1
34763,2/24/2017,12/11/2003,SO64811,540,25043,4,1,1
34764,2/24/2017,11/30/2003,SO64801,476,14149,8,2,1
34765,2/24/2017,11/25/2003,SO64801,588,14149,8,1,1
34766,2/24/2017,12/8/2003,SO64816,223,19637,1,2,2
34767,2/24/2017,12/3/2003,SO64816,474,19637,1,1,1
34768,2/24/2017,12/5/2003,SO64834,464,14728,1,3,2
34769,2/24/2017,12/1/2003,SO64834,474,14728,1,2,1
34770,2/24/2017,12/3/2003,SO64834,590,14728,1,1,1
34771,2/24/2017,1/30/2004,SO64799,220,20863,10,2,1
34772,2/24/2017,11/3/2003,SO64799,377,20863,10,1,1
34773,2/24/2017,11/2/2003,SO64840,214,25613,7,2,1
34774,2/24/2017,11/7/2003,SO64840,579,25613,7,1,1
34775,2/24/2017,11/1/2003,SO64825,477,19370,7,1,1
34776,2/24/2017,12/5/2003,SO64798,223,17894,7,2,2
34777,2/24/2017,11/12/2003,SO64798,580,17894,7,1,1
34778,2/24/2017,11/16/2003,SO64809,529,11223,6,1,2
34779,2/24/2017,11/21/2003,SO64809,214,11223,6,3,1
34780,2/24/2017,2/9/2004,SO64809,540,11223,6,2,1
34781,2/24/2017,1/13/2004,SO64815,477,21706,1,2,2
34782,2/24/2017,12/24/2003,SO64815,478,21706,1,1,2
34783,2/24/2017,2/4/2004,SO64815,214,21706,1,3,1
34784,2/24/2017,10/30/2003,SO64815,232,21706,1,4,1
34785,2/24/2017,11/26/2003,SO64827,480,26880,8,2,2
34786,2/24/2017,12/22/2003,SO64827,538,26880,8,1,2
34787,2/24/2017,10/28/2003,SO64833,478,12399,8,2,3
34788,2/24/2017,11/20/2003,SO64833,223,12399,8,3,2
34789,2/24/2017,1/13/2004,SO64833,477,12399,8,1,2
34790,2/24/2017,11/3/2003,SO64833,215,12399,8,4,1
34791,2/24/2017,2/1/2004,SO64830,484,12168,1,3,2
34792,2/24/2017,11/19/2003,SO64830,485,12168,1,2,2
34793,2/24/2017,12/9/2003,SO64830,537,12168,1,1,1
34794,2/24/2017,2/4/2004,SO64807,480,28012,1,2,2
34795,2/24/2017,11/7/2003,SO64807,530,28012,1,1,2
34796,2/24/2017,12/27/2003,SO64839,477,15411,4,2,2
34797,2/24/2017,10/30/2003,SO64839,478,15411,4,3,2
34798,2/24/2017,12/30/2003,SO64839,220,15411,4,4,1
34799,2/24/2017,12/5/2003,SO64839,358,15411,4,1,1
34800,2/24/2017,1/9/2004,SO64832,223,14093,4,2,2
34801,2/24/2017,10/30/2003,SO64832,485,14093,4,1,2
34802,2/24/2017,12/15/2003,SO64808,530,27994,1,1,3
34803,2/24/2017,12/2/2003,SO64808,480,27994,1,2,2
34804,2/24/2017,1/7/2004,SO64853,477,14310,9,3,2
34805,2/24/2017,12/7/2003,SO64853,479,14310,9,2,2
34806,2/24/2017,1/3/2004,SO64853,484,14310,9,4,2
34807,2/24/2017,11/7/2003,SO64853,568,14310,9,1,1
34808,2/24/2017,1/22/2004,SO64821,485,13479,4,1,2
34809,2/24/2017,2/9/2004,SO64821,488,13479,4,2,1
34810,2/24/2017,1/30/2004,SO64805,480,11517,4,1,2
34811,2/24/2017,11/26/2003,SO64847,529,20750,4,2,2
34812,2/24/2017,11/7/2003,SO64847,539,20750,4,3,2
34813,2/24/2017,11/2/2003,SO64847,215,20750,4,4,1
34814,2/24/2017,11/30/2003,SO64847,381,20750,4,1,1
34815,2/24/2017,12/12/2003,SO64838,480,15350,1,4,2
34816,2/24/2017,11/8/2003,SO64838,528,15350,1,2,2
34817,2/24/2017,12/28/2003,SO64838,352,15350,1,1,1
34818,2/24/2017,11/11/2003,SO64838,537,15350,1,3,1
34819,2/24/2017,12/23/2003,SO64796,464,26386,10,3,2
34820,2/24/2017,12/3/2003,SO64796,232,26386,10,2,1
34821,2/24/2017,1/12/2004,SO64796,583,26386,10,1,1
34822,2/24/2017,11/1/2003,SO64841,223,15086,7,3,3
34823,2/24/2017,12/5/2003,SO64841,479,15086,7,2,3
34824,2/24/2017,1/4/2004,SO64841,477,15086,7,4,2
34825,2/24/2017,1/4/2004,SO64841,575,15086,7,1,1
34826,2/24/2017,1/12/2004,SO64822,480,15671,10,2,2
34827,2/24/2017,1/1/2004,SO64822,485,15671,10,1,2
34828,2/24/2017,11/11/2003,SO64852,215,11994,9,2,1
